Time (secs),Sonar Distance (m)
0.0002906322479248047,0.0
0.020815372467041016,0.0
0.04116940498352051,0.0
0.061986684799194336,0.0
0.08229184150695801,0.5
0.10274720191955566,1.0
0.12316727638244629,1.0
0.16524553298950195,1.0
0.18578290939331055,1.0
0.20638704299926758,1.0
0.2275686264038086,1.0
0.24823665618896484,1.0
0.2686951160430908,1.0
0.28908610343933105,1.0
0.3094601631164551,1.0
0.3501155376434326,1.0
0.5331587791442871,1.0
0.5536212921142578,1.0
0.5741686820983887,1.0
0.6148903369903564,1.0
0.6352758407592773,1.0
0.655674934387207,1.0
0.6760616302490234,1.0
0.6971235275268555,1.0
0.7186412811279297,1.0
0.7391440868377686,1.0
0.7596385478973389,1.0
0.7801156044006348,1.0
0.8005914688110352,1.0
0.8215196132659912,1.0
0.841965913772583,1.0
0.9232120513916016,1.0
0.9639873504638672,1.0
0.9853434562683105,1.0
1.0261106491088867,1.0
1.0668861865997314,1.0
1.0873188972473145,1.0
1.1077783107757568,1.0
1.1281023025512695,1.0
1.1484546661376953,1.0
1.1689069271087646,1.0
1.1898870468139648,1.0
1.210214376449585,1.0
1.2305934429168701,1.0
1.2520997524261475,1.0
1.2727837562561035,1.0
1.293250560760498,1.0
1.3136911392211914,1.0
1.3346788883209229,1.0
1.3551383018493652,0.9991507530212402
1.3756060600280762,0.9926419854164124
1.4161581993103027,0.9853532314300537
1.5789241790771484,0.9804655015468597
1.5993013381958008,0.9734340012073517
1.6407725811004639,0.9641729891300201
1.6611995697021484,0.9515677392482758
1.681623935699463,0.9116082489490509
1.7028303146362305,0.8753359913825989
1.723386287689209,0.8647887408733368
1.7444393634796143,0.8561279773712158
1.7651386260986328,0.8511544764041901
1.7861430644989014,0.8442087471485138
1.8066630363464355,0.8389779925346375
1.8273935317993164,0.8338329792022705
1.8478813171386719,0.8209704756736755
1.8685564994812012,0.8079364895820618
1.969878911972046,0.8006477355957031
1.9902455806732178,0.791472464799881
2.0110347270965576,0.7823829650878906
2.0313668251037598,0.7751799821853638
2.093057155609131,0.7552002370357513
2.113405704498291,0.7350489795207977
2.1338260173797607,0.7276744842529297
2.1543939113616943,0.7204715013504028
2.2157883644104004,0.7080377340316772
2.2363312244415283,0.6978334784507751
2.256804943084717,0.6934602558612823
2.277271032333374,0.6899445056915283
2.2975974082946777,0.6827414929866791
2.3179450035095215,0.6681639850139618
2.338371992111206,0.6587314903736115
2.359157085418701,0.6557302474975586
2.3795077800750732,0.6510997414588928
2.399848461151123,0.6339497268199921
2.644827365875244,0.6121692359447479
2.665152072906494,0.5964770019054413
2.7062556743621826,0.5878162384033203
2.7267134189605713,0.5863584876060486
2.747602939605713,0.5407394915819168
2.8084847927093506,0.49048998951911926
2.829746961593628,0.4789994955062866
2.8501152992248535,0.4605632424354553
2.870624303817749,0.4452139884233475
2.891493082046509,0.4346667379140854
2.9118854999542236,0.422061488032341
3.0338025093078613,0.4143439829349518
